capture_id,sample_id,bmi323_x_G,bmi323_y_G,bmi323_z_G,adxl375_x_G,adxl375_y_G,adxl375_z_G
7,47,-0.250549,-0.960073,0.145788,0.098000,-0.588000,-0.147000
7,48,-0.249084,-0.962759,0.146154,0.196000,-0.686000,-0.196000
7,49,-0.250916,-0.962393,0.146642,0.196000,-0.588000,-0.196000
7,50,-0.250061,-0.961783,0.146276,0.147000,-0.637000,-0.294000
7,51,-0.249817,-0.962637,0.145421,0.196000,-0.686000,-0.294000
7,52,-0.250061,-0.961661,0.146764,0.147000,-0.637000,-0.196000
7,53,-0.249573,-0.961172,0.147375,0.196000,-0.686000,-0.196000
7,54,-0.250305,-0.962637,0.147741,0.147000,-0.735000,-0.245000
7,55,-0.248230,-0.961661,0.147253,0.147000,-0.588000,-0.147000
7,56,-0.251160,-0.960928,0.146032,0.147000,-0.637000,-0.196000
7,57,-0.248596,-0.962271,0.146764,0.196000,-0.637000,-0.196000
7,58,-0.249084,-0.962271,0.146642,0.147000,-0.637000,-0.147000
7,59,-0.250183,-0.961538,0.146642,0.098000,-0.686000,-0.245000
7,60,-0.249451,-0.962393,0.146520,0.098000,-0.637000,-0.245000
7,61,-0.248718,-0.961416,0.144567,0.196000,-0.637000,-0.196000
7,62,-0.249084,-0.961416,0.145421,0.147000,-0.686000,-0.196000
7,63,-0.250183,-0.963614,0.146642,0.245000,-0.686000,-0.196000
7,64,-0.248596,-0.962515,0.146520,0.147000,-0.686000,-0.294000
7,65,-0.250183,-0.963492,0.147375,0.098000,-0.637000,-0.294000
7,66,-0.251526,-0.963492,0.146032,0.098000,-0.637000,-0.147000
7,67,-0.248962,-0.962515,0.147497,0.147000,-0.686000,-0.147000
7,68,-0.249084,-0.961172,0.145055,0.147000,-0.735000,-0.294000
7,69,-0.249939,-0.962637,0.147375,0.147000,-0.588000,-0.147000
7,70,-0.250183,-0.962271,0.145177,0.196000,-0.588000,-0.098000
7,71,-0.249939,-0.960440,0.144811,0.147000,-0.686000,-0.196000
7,72,-0.250427,-0.962027,0.146886,0.196000,-0.637000,-0.196000
7,73,-0.250427,-0.962149,0.146764,0.196000,-0.637000,-0.147000
7,74,-0.248962,-0.960440,0.146642,0.196000,-0.588000,-0.196000
7,75,-0.249939,-0.960928,0.145299,0.098000,-0.637000,-0.245000
7,76,-0.249939,-0.963004,0.144322,0.098000,-0.588000,-0.245000
7,77,-0.248962,-0.960073,0.144811,0.196000,-0.735000,-0.147000
7,78,-0.249695,-0.960928,0.145665,0.196000,-0.686000,-0.196000
7,79,-0.250549,-0.963004,0.147985,0.196000,-0.686000,-0.294000
7,80,-0.250794,-0.961783,0.146276,0.245000,-0.637000,-0.098000
7,81,-0.250427,-0.962637,0.146398,0.147000,-0.637000,-0.098000
7,82,-0.248718,-0.962027,0.146520,0.147000,-0.637000,-0.098000
7,83,-0.249695,-0.961172,0.146398,0.196000,-0.637000,-0.196000
7,84,-0.250672,-0.961172,0.144567,0.196000,-0.686000,-0.196000
7,85,-0.249573,-0.962515,0.146154,0.245000,-0.637000,-0.147000
7,86,-0.249939,-0.961905,0.147497,0.196000,-0.637000,-0.196000
7,87,-0.249206,-0.962271,0.145788,0.147000,-0.686000,-0.245000
7,88,-0.250061,-0.960806,0.146276,0.147000,-0.637000,-0.196000
7,89,-0.249573,-0.962393,0.145910,0.098000,-0.686000,-0.147000
7,90,-0.250427,-0.960806,0.146276,0.245000,-0.637000,-0.196000
7,91,-0.249084,-0.961050,0.146886,0.196000,-0.588000,-0.294000
7,92,-0.248352,-0.961783,0.145177,0.245000,-0.686000,-0.147000
7,93,-0.249573,-0.962515,0.146276,0.147000,-0.637000,-0.098000
7,94,-0.249817,-0.961783,0.147253,0.196000,-0.686000,-0.245000
7,95,-0.248230,-0.960806,0.146398,0.147000,-0.637000,-0.196000
7,96,-0.249695,-0.964103,0.146032,0.196000,-0.686000,-0.196000
7,97,-0.249939,-0.960928,0.146398,0.245000,-0.686000,-0.245000
7,98,-0.249084,-0.961661,0.145543,0.147000,-0.637000,-0.245000
7,99,-0.250549,-0.963248,0.144322,0.147000,-0.588000,-0.147000
8,0,-0.016239,0.983761,0.160928,0.343000,1.323000,-0.147000
8,1,-0.015263,0.983272,0.161538,0.294000,1.372000,-0.196000
8,2,-0.014652,0.984737,0.161538,0.343000,1.323000,-0.196000
8,3,-0.015873,0.982051,0.159585,0.294000,1.323000,-0.343000
8,4,-0.014652,0.984005,0.161416,0.392000,1.323000,-0.147000
8,5,-0.013919,0.982540,0.159707,0.294000,1.323000,-0.196000
8,6,-0.016239,0.984005,0.161416,0.441000,1.274000,-0.196000
8,7,-0.017216,0.981929,0.162637,0.343000,1.372000,-0.196000
8,8,-0.016117,0.985470,0.160928,0.343000,1.323000,-0.196000
8,9,-0.017338,0.983150,0.161416,0.294000,1.323000,-0.196000
8,10,-0.016361,0.981685,0.161661,0.392000,1.372000,-0.245000
8,11,-0.015873,0.983516,0.160073,0.294000,1.323000,-0.196000
8,12,-0.016606,0.982784,0.161538,0.343000,1.323000,-0.147000
8,13,-0.015995,0.983272,0.162637,0.392000,1.372000,-0.147000
8,14,-0.016484,0.983761,0.161905,0.392000,1.323000,-0.245000
8,15,-0.014652,0.984127,0.162149,0.294000,1.421000,-0.147000
8,16,-0.014774,0.982173,0.160440,0.343000,1.274000,-0.147000
8,17,-0.017338,0.981074,0.159829,0.392000,1.274000,-0.245000
8,18,-0.016850,0.984860,0.162882,0.392000,1.274000,-0.147000
8,19,-0.015507,0.981685,0.160195,0.392000,1.323000,-0.147000
8,20,-0.014896,0.983394,0.161050,0.294000,1.421000,-0.147000
8,21,-0.017949,0.984737,0.161661,0.294000,1.323000,-0.098000
8,22,-0.017460,0.982784,0.162149,0.343000,1.323000,-0.196000
8,23,-0.018071,0.982906,0.162393,0.392000,1.372000,-0.196000
8,24,-0.016850,0.983028,0.162271,0.441000,1.274000,-0.147000
8,25,-0.015018,0.983394,0.162637,0.294000,1.372000,-0.147000
8,26,-0.016606,0.983394,0.161050,0.294000,1.274000,-0.196000
8,27,-0.015263,0.983883,0.161905,0.343000,1.323000,-0.147000
8,28,-0.017094,0.981929,0.161172,0.294000,1.323000,-0.147000
8,29,-0.016361,0.983516,0.161294,0.294000,1.323000,-0.196000
8,30,-0.014530,0.982906,0.162759,0.294000,1.323000,-0.294000
8,31,-0.015629,0.983883,0.161416,0.294000,1.421000,-0.196000
8,32,-0.017460,0.981685,0.160195,0.294000,1.323000,-0.196000
8,33,-0.017338,0.982662,0.161661,0.343000,1.225000,-0.196000
8,34,-0.017827,0.983516,0.162393,0.392000,1.274000,-0.196000
8,35,-0.015995,0.983272,0.161661,0.392000,1.372000,-0.196000
8,36,-0.017705,0.983516,0.163370,0.392000,1.274000,-0.147000
8,37,-0.017338,0.982906,0.161661,0.343000,1.372000,-0.196000
8,38,-0.016239,0.982540,0.162759,0.392000,1.225000,-0.196000
8,39,-0.015385,0.982784,0.163370,0.490000,1.274000,-0.098000
8,40,-0.015751,0.983883,0.159951,0.392000,1.323000,-0.098000
8,41,-0.015995,0.983272,0.161905,0.343000,1.372000,-0.049000
8,42,-0.016728,0.983516,0.162637,0.392000,1.372000,-0.147000
8,43,-0.017582,0.983394,0.161294,0.343000,1.421000,-0.147000
8,44,-0.016239,0.982784,0.163492,0.343000,1.274000,-0.245000
8,45,-0.016972,0.983761,0.161905,0.343000,1.421000,-0.147000
8,46,-0.016850,0.982906,0.160806,0.343000,1.372000,-0.098000
8,47,-0.016239,0.984615,0.162393,0.392000,1.372000,-0.245000
8,48,-0.015751,0.981563,0.159707,0.441000,1.323000,-0.196000
8,49,-0.015507,0.984249,0.161294,0.343000,1.421000,-0.098000
8,50,-0.016361,0.982784,0.159341,0.294000,1.372000,-0.098000
8,51,-0.013675,0.983516,0.161905,0.392000,1.323000,-0.147000
8,52,-0.015629,0.983150,0.161905,0.294000,1.323000,-0.245000
8,53,-0.014652,0.983883,0.162515,0.343000,1.323000,-0.098000
8,54,-0.014896,0.982906,0.160806,0.343000,1.323000,-0.147000
8,55,-0.017094,0.983150,0.161661,0.441000,1.421000,-0.098000
8,56,-0.015629,0.984860,0.163004,0.343000,1.372000,-0.098000
8,57,-0.016117,0.982051,0.161538,0.343000,1.274000,-0.343000
8,58,-0.016972,0.983761,0.160317,0.343000,1.323000,-0.147000
8,59,-0.015751,0.982540,0.162149,0.343000,1.323000,-0.147000
8,60,-0.017094,0.984005,0.161661,0.343000,1.372000,-0.147000
8,61,-0.017460,0.983394,0.161905,0.441000,1.372000,0.000000
8,62,-0.015629,0.983516,0.161294,0.392000,1.323000,-0.196000
8,63,-0.015629,0.984860,0.159951,0.392000,1.274000,-0.196000
8,64,-0.014408,0.983516,0.162515,0.392000,1.323000,-0.294000
8,65,-0.016728,0.985104,0.161661,0.294000,1.372000,-0.147000
8,66,-0.015751,0.982540,0.160073,0.392000,1.372000,-0.196000
8,67,-0.016606,0.984737,0.163004,0.245000,1.372000,-0.147000
8,68,-0.017705,0.982295,0.161661,0.392000,1.372000,-0.196000
8,69,-0.016361,0.982173,0.158852,0.245000,1.323000,-0.196000
8,70,-0.017216,0.982173,0.162149,0.343000,1.274000,-0.196000
8,71,-0.016728,0.983272,0.160073,0.392000,1.176000,-0.245000
8,72,-0.015995,0.984005,0.162637,0.392000,1.274000,-0.098000
8,73,-0.017094,0.984127,0.162027,0.392000,1.323000,-0.098000
8,74,-0.015751,0.983028,0.160928,0.392000,1.323000,-0.196000
8,75,-0.016239,0.981929,0.161172,0.294000,1.372000,-0.196000
8,76,-0.015629,0.984127,0.163004,0.343000,1.372000,-0.147000
8,77,-0.015140,0.982051,0.160073,0.245000,1.323000,-0.245000
8,78,-0.017094,0.982540,0.161538,0.392000,1.421000,-0.098000
8,79,-0.015873,0.983150,0.161538,0.392000,1.372000,-0.147000
8,80,-0.016728,0.985104,0.161172,0.441000,1.323000,-0.147000
8,81,-0.017705,0.981563,0.160806,0.343000,1.421000,-0.196000
8,82,-0.017582,0.981563,0.161172,0.343000,1.372000,-0.196000
8,83,-0.016117,0.982784,0.161294,0.343000,1.421000,-0.196000
8,84,-0.016117,0.982295,0.161050,0.343000,1.372000,-0.196000
8,85,-0.015873,0.985470,0.161294,0.294000,1.372000,-0.147000
8,86,-0.015629,0.983028,0.160317,0.392000,1.372000,-0.098000
8,87,-0.016850,0.982295,0.162027,0.441000,1.274000,-0.049000
8,88,-0.015873,0.983272,0.159341,0.343000,1.323000,-0.196000
8,89,-0.015629,0.984005,0.162393,0.392000,1.372000,-0.147000
8,90,-0.016728,0.982906,0.159585,0.294000,1.372000,-0.098000
8,91,-0.016484,0.983028,0.161294,0.343000,1.372000,-0.147000
8,92,-0.014042,0.983639,0.161294,0.343000,1.274000,-0.147000
8,93,-0.016606,0.982540,0.158608,0.392000,1.274000,-0.294000
8,94,-0.016239,0.983394,0.162149,0.343000,1.372000,-0.196000
8,95,-0.016117,0.984982,0.162027,0.343000,1.274000,-0.245000
8,96,-0.016972,0.984860,0.161172,0.392000,1.274000,-0.098000
8,97,-0.016117,0.984127,0.163370,0.343000,1.323000,-0.147000
8,98,-0.015995,0.982784,0.159951,0.294000,1.372000,-0.147000
8,99,-0.017338,0.984615,0.162759,0.343000,1.372000,-0.147000
