magic,size,crc16,status_flags,time_boot_ms,ms5607_pressure_mbar,ms5607_temperature_c,bmi323_accel_x,bmi323_accel_y,bmi323_accel_z,bmi323_gyro_x,bmi323_gyro_y,bmi323_gyro_z,adxl375_accel_x,adxl375_accel_y,adxl375_accel_z,bm1422_magn_x,bm1422_magn_y,bm1422_magn_z,gps_lat,gps_lng,gps_alt,gps_speed,gps_course,gps_num_sats
takeoff time: 9497905
"COREYMAY3",98,14706,0,9497905,882.200012,52.619999,0.362271,-0.725519,4.000854,6.585366,10.000000,654.451233,0.833000,0.098000,11.710999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9497915
"COREYMAY3",98,46846,0,9497915,882.080017,52.619999,0.292674,-0.749573,4.000854,6.829268,10.731708,659.512207,0.490000,-0.588000,12.200999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9497925
"COREYMAY3",98,23674,0,9497925,882.080017,52.619999,0.347131,-0.734799,4.000854,7.195122,10.853659,664.817078,0.441000,-0.049000,11.907000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9497935
"COREYMAY3",98,14853,0,9497935,882.080017,52.619999,0.315873,-0.738095,4.000854,7.804878,11.646341,670.426819,1.029000,-0.343000,12.789000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9497945
"COREYMAY3",98,15684,0,9497945,882.080017,52.619999,0.302564,-0.737607,4.000854,8.414634,12.256098,675.792664,1.029000,-0.441000,11.955999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9497955
"COREYMAY3",98,55764,0,9497955,882.059998,52.619999,0.344811,-0.712698,4.000854,8.353659,12.500000,681.219482,0.931000,-0.392000,11.907000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9497965
"COREYMAY3",98,18885,0,9497965,882.059998,52.619999,0.288523,-0.732723,4.000854,8.353659,12.987804,686.829285,0.490000,0.098000,11.368000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9497975
"COREYMAY3",98,33562,0,9497975,882.059998,52.619999,0.331502,-0.744200,4.000854,9.329268,14.024390,692.317078,1.078000,-0.441000,12.299000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9497985
"COREYMAY3",98,30013,0,9497985,882.059998,52.619999,0.372161,-0.704762,4.000854,10.670732,14.695122,697.500000,1.078000,-0.833000,12.592999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9497995
"COREYMAY3",98,30795,0,9497995,882.140015,52.619999,0.347985,-0.741270,4.000854,10.487804,14.451220,702.743896,0.686000,-0.392000,12.641999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498005
"COREYMAY3",98,13060,0,9498005,882.140015,52.619999,0.346154,-0.769353,4.000854,11.524390,12.804878,708.414612,0.784000,-0.196000,11.858000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498015
"COREYMAY3",98,3526,0,9498015,882.140015,52.619999,0.378632,-0.780952,4.000854,12.804878,11.219512,713.963440,1.029000,-0.490000,12.250000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498025
"COREYMAY3",98,34153,0,9498025,882.140015,52.619999,0.356777,-0.815507,4.000854,14.390244,12.134147,719.512207,1.029000,-0.490000,12.054000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498035
"COREYMAY3",98,55222,0,9498035,882.359985,52.619999,0.359341,-0.843712,4.000854,14.817073,13.292683,726.646362,0.588000,-0.392000,12.592999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498045
"COREYMAY3",98,63423,0,9498045,882.359985,52.619999,0.362515,-0.873626,4.000854,13.414634,13.109756,732.256104,0.490000,-0.539000,12.299000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498055
"COREYMAY3",98,47141,0,9498055,882.359985,52.619999,0.333211,-0.915629,4.000854,13.658537,12.256098,737.073181,0.931000,-0.882000,12.250000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498065
"COREYMAY3",98,39092,0,9498065,882.359985,52.619999,0.341880,-0.936020,4.000854,14.878049,11.280488,742.073181,0.882000,-0.588000,11.759999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498075
"COREYMAY3",98,49371,0,9498075,882.559998,52.619999,0.303419,-0.968132,4.000854,15.060976,11.036586,747.317078,1.029000,-0.686000,12.151999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498085
"COREYMAY3",98,11829,0,9498085,882.559998,52.619999,0.282051,-0.988400,4.000854,15.182927,11.341463,752.926819,0.833000,-0.588000,11.662000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498095
"COREYMAY3",98,27174,0,9498095,882.559998,52.619999,0.294261,-1.012454,4.000854,15.304878,11.402439,759.756104,0.833000,-0.588000,11.662000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498105
"COREYMAY3",98,11860,0,9498105,882.559998,52.619999,0.118193,-0.931868,4.000854,14.878049,11.097561,766.524414,0.441000,-0.490000,12.348000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498115
"COREYMAY3",98,45132,0,9498115,882.969971,52.610001,0.217582,-1.148596,4.000854,13.902439,10.792683,772.439026,0.441000,-0.588000,11.809000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498125
"COREYMAY3",98,55121,0,9498125,882.969971,52.610001,0.184005,-0.973260,4.000854,14.207317,9.939024,777.621948,0.441000,-0.686000,12.887000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498135
"COREYMAY3",98,55125,0,9498135,882.969971,52.610001,0.104884,-1.104396,4.000854,15.609756,9.756098,783.170715,0.539000,-0.392000,12.005000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498145
"COREYMAY3",98,64956,0,9498145,882.969971,52.610001,0.088523,-1.020635,4.000854,15.792683,9.695122,789.451233,0.833000,-0.931000,12.446000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498155
"COREYMAY3",98,53554,0,9498155,883.119995,52.619999,0.115018,-1.041758,4.000854,15.487804,10.487804,795.670715,0.980000,-0.196000,11.417000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498165
"COREYMAY3",98,40547,0,9498165,883.119995,52.619999,0.037607,-1.031868,4.000854,14.146341,10.731708,803.475586,0.343000,-0.833000,13.033999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498175
"COREYMAY3",98,48583,0,9498175,883.119995,52.619999,0.088400,-1.017827,4.000854,14.573171,11.463414,808.292664,0.686000,-0.343000,12.151999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498185
"COREYMAY3",98,27591,0,9498185,883.119995,52.619999,-0.038462,-1.001587,4.000854,15.548780,13.048780,812.500000,0.931000,-0.490000,12.299000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498195
"COREYMAY3",98,64686,0,9498195,883.859985,52.610001,0.110867,-1.015140,4.000854,16.280487,12.439024,818.170715,0.686000,-0.735000,12.691000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498205
"COREYMAY3",98,52320,0,9498205,883.859985,52.610001,0.081929,-0.963736,4.000854,16.646341,12.743902,824.390259,0.196000,-0.294000,12.348000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498215
"COREYMAY3",98,17714,0,9498215,883.859985,52.610001,-0.013309,-1.037607,4.000854,17.743902,13.414634,830.243896,0.147000,-0.539000,12.299000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498225
"COREYMAY3",98,44200,0,9498225,883.859985,52.610001,0.097436,-0.975214,4.000854,18.841463,12.987804,836.280518,0.931000,-0.980000,12.691000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498235
"COREYMAY3",98,41803,0,9498235,884.460022,52.619999,0.095116,-0.972894,4.000854,20.365854,11.646341,841.707336,1.029000,-1.274000,12.789000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498245
"COREYMAY3",98,632,0,9498245,884.460022,52.619999,0.029182,-1.007814,4.000854,21.158537,12.256098,847.256104,1.029000,-0.980000,12.348000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498255
"COREYMAY3",98,27988,0,9498255,884.460022,52.619999,0.143468,-0.992918,4.000854,22.317074,12.439024,852.682922,1.127000,-0.784000,12.544000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498265
"COREYMAY3",98,20453,0,9498265,884.460022,52.619999,0.105861,-1.163126,4.000854,22.682926,12.500000,858.109741,0.637000,-0.882000,11.955999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498275
"COREYMAY3",98,47137,0,9498275,885.330017,52.610001,-0.008303,-1.013553,4.000854,22.500000,12.134147,863.231689,0.098000,-0.735000,12.789000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498285
"COREYMAY3",98,44038,0,9498285,885.330017,52.610001,0.198169,-1.100000,4.000854,23.109756,11.280488,869.268311,0.686000,-0.539000,12.250000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498295
"COREYMAY3",98,8061,0,9498295,885.330017,52.610001,-0.058608,-1.043101,4.000854,23.048780,10.853659,874.207336,0.294000,-0.245000,12.789000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498305
"COREYMAY3",98,18404,0,9498305,885.330017,52.610001,0.010745,-1.176435,4.000854,23.841463,8.658537,879.695129,0.882000,-0.098000,11.613000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498315
"COREYMAY3",98,11630,0,9498315,886.289978,52.610001,0.063736,-1.100122,4.000854,24.939024,7.560976,886.036560,-0.294000,-0.539000,12.740000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498325
"COREYMAY3",98,6923,0,9498325,886.289978,52.610001,-0.081197,-1.244200,4.000854,24.329268,7.804878,891.097534,0.049000,-0.833000,12.396999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498335
"COREYMAY3",98,49097,0,9498335,886.289978,52.610001,-0.066667,-1.230891,4.000854,23.414635,7.682927,896.890259,0.049000,-0.833000,12.396999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498345
"COREYMAY3",98,14876,0,9498345,886.289978,52.610001,-0.056288,-1.272161,4.000854,24.634146,6.707317,902.621948,0.539000,-0.784000,12.200999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498355
"COREYMAY3",98,7776,0,9498355,887.710022,52.610001,-0.270940,-1.287912,4.000854,25.548780,6.158536,907.682922,0.441000,-1.029000,12.544000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498365
"COREYMAY3",98,42826,0,9498365,887.710022,52.610001,-0.238584,-1.317094,4.000854,25.365854,6.707317,912.987793,0.000000,-0.588000,12.005000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498375
"COREYMAY3",98,33820,0,9498375,887.710022,52.610001,-0.249451,-1.251770,4.000854,25.304878,6.829268,918.231689,-0.196000,-0.098000,11.955999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498385
"COREYMAY3",98,29587,0,9498385,887.710022,52.610001,-0.329915,-1.272772,4.000854,23.902439,8.109756,923.780518,-0.049000,-0.539000,12.396999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498395
"COREYMAY3",98,63180,0,9498395,889.700012,52.610001,-0.324054,-1.227717,4.000854,23.963415,9.024390,929.695129,0.392000,-0.833000,12.151999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498405
"COREYMAY3",98,55824,0,9498405,889.700012,52.610001,-0.304274,-1.233089,4.000854,23.963415,9.512196,935.792664,-0.588000,-0.637000,12.740000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498415
"COREYMAY3",98,7141,0,9498415,889.700012,52.610001,-0.354701,-1.192308,4.000854,24.451220,10.121951,940.487793,-0.147000,-0.294000,12.446000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498425
"COREYMAY3",98,24251,0,9498425,889.700012,52.610001,-0.294750,-1.156899,4.000854,27.134146,10.426829,944.207336,0.343000,-1.029000,12.691000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498435
"COREYMAY3",98,24979,0,9498435,894.359985,52.599998,-0.278877,-1.125641,4.000854,28.048780,10.914634,949.878052,0.637000,-0.882000,11.759999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498445
"COREYMAY3",98,58033,0,9498445,894.359985,52.599998,-0.365324,-1.163492,4.000854,28.841463,11.036586,954.451233,-0.147000,-0.539000,12.299000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498455
"COREYMAY3",98,22716,0,9498455,894.359985,52.599998,-0.284005,-1.176679,4.000854,30.975609,12.926829,957.743896,0.343000,-1.078000,13.082999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498465
"COREYMAY3",98,61684,0,9498465,894.359985,52.599998,-0.212210,-1.176190,4.000854,31.585365,12.804878,962.195129,0.637000,-0.833000,12.887000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498475
"COREYMAY3",98,63260,0,9498475,900.789978,52.599998,-0.284493,-1.265568,4.000854,32.195122,11.951220,967.073181,0.098000,-1.176000,12.299000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498485
"COREYMAY3",98,3065,0,9498485,900.789978,52.599998,-0.230037,-1.329060,4.000854,33.536587,12.073171,971.402466,-0.147000,-0.980000,12.740000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498495
"COREYMAY3",98,20429,0,9498495,900.789978,52.599998,-0.225275,-1.353846,4.000854,33.353657,8.780488,978.841492,0.637000,-0.539000,11.417000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498505
"COREYMAY3",98,17493,0,9498505,900.789978,52.599998,-0.313919,-1.426129,4.000854,33.170731,8.170732,983.231689,0.196000,-0.980000,12.592999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498515
"COREYMAY3",98,20258,0,9498515,907.719971,52.599998,-0.310501,-1.463126,4.000854,34.207317,8.841463,985.426819,0.098000,-1.225000,12.103000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498525
"COREYMAY3",98,19241,0,9498525,907.719971,52.599998,-0.344322,-1.463614,4.000854,34.695122,6.402439,989.207336,-0.490000,-0.637000,12.054000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498535
"COREYMAY3",98,24675,0,9498535,907.719971,52.599998,-0.407326,-1.515995,4.000854,32.804878,6.280488,994.390259,0.196000,-0.882000,12.200999,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498545
"COREYMAY3",98,31562,0,9498545,907.719971,52.599998,-0.422833,-1.415385,4.000854,31.097561,7.804878,999.085388,0.637000,-1.666000,11.907000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498555
"COREYMAY3",98,20774,0,9498555,915.030029,52.590000,-0.463980,-1.398779,4.000854,29.268293,8.353659,1003.414612,-0.098000,-1.176000,11.417000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498565
"COREYMAY3",98,4384,0,9498565,915.030029,52.590000,-0.524420,-1.393529,4.000854,28.780487,8.353659,1008.048767,-0.196000,-1.127000,12.544000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498575
"COREYMAY3",98,55368,0,9498575,915.030029,52.590000,-0.505861,-1.404518,4.000854,28.475609,9.817073,1011.707336,-0.539000,-0.882000,12.446000,0.000000,0.000000,0.000000,31.0473518,-103.5264740,884.900,8.025,7640,17
takeoff time: 9498585
"COREYMAY3",98,40765,0,9498585,915.030029,52.590000,-0.477778,-1.346764,4.000854,30.914635,10.731708,1016.158508,-0.539000,-0.882000,12.446000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498595
"COREYMAY3",98,7679,0,9498595,915.179993,52.590000,-0.495849,-1.319170,4.000854,31.890244,11.097561,1025.304932,-1.078000,-0.441000,12.740000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498605
"COREYMAY3",98,8681,0,9498605,915.179993,52.590000,-0.632234,-1.420146,4.000854,31.829268,10.914634,1032.256104,-0.392000,-1.323000,11.809000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498615
"COREYMAY3",98,43879,0,9498615,915.179993,52.590000,-0.449084,-1.378022,4.000854,32.804878,12.012196,1031.158569,-0.147000,-1.078000,12.200999,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498625
"COREYMAY3",98,61805,0,9498625,915.179993,52.590000,-0.419536,-1.316972,4.000854,33.292683,12.012196,1036.036621,0.539000,-1.323000,12.054000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498635
"COREYMAY3",98,14166,0,9498635,906.780029,52.590000,-0.478877,-1.427106,4.000854,35.182926,12.560976,1040.121948,0.392000,-0.049000,10.927000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498645
"COREYMAY3",98,4596,0,9498645,906.780029,52.590000,-0.358486,-1.407570,4.000854,36.036587,12.195122,1040.731689,0.833000,-0.980000,11.368000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498655
"COREYMAY3",98,54887,0,9498655,906.780029,52.590000,-0.351526,-1.454457,4.000854,34.634148,10.792683,1043.841431,0.833000,-0.882000,11.318999,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498665
"COREYMAY3",98,42531,0,9498665,906.780029,52.590000,-0.460073,-1.503419,4.000854,35.670731,8.963414,1048.475586,-0.980000,-0.686000,12.054000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498675
"COREYMAY3",98,9671,0,9498675,905.700012,52.590000,-0.368254,-1.586813,4.000854,35.121952,8.780488,1053.231689,0.294000,-0.686000,11.172000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498685
"COREYMAY3",98,45486,0,9498685,905.700012,52.590000,-0.426984,-1.549939,4.000854,35.792683,11.707317,1058.597534,-1.029000,-0.882000,12.005000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,8.025,7640,8
takeoff time: 9498695
"COREYMAY3",98,18798,0,9498695,905.700012,52.590000,-0.464225,-1.641758,4.000854,35.792683,11.524390,1061.707275,-0.147000,-1.470000,12.446000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498705
"COREYMAY3",98,51101,0,9498705,905.700012,52.590000,-0.469841,-1.615140,4.000854,35.182926,10.060976,1066.524414,-0.392000,-0.686000,12.005000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498715
"COREYMAY3",98,47006,0,9498715,903.159973,52.590000,-0.528694,-1.642735,4.000854,34.146343,7.865854,1072.378052,0.196000,-0.931000,10.877999,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498725
"COREYMAY3",98,65023,0,9498725,903.159973,52.590000,-0.562515,-1.623810,4.000854,33.109756,9.451220,1077.987793,0.049000,-0.735000,11.809000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498735
"COREYMAY3",98,45694,0,9498735,903.159973,52.590000,-0.547131,-1.622955,4.000854,32.256096,10.609756,1079.756104,1.078000,-1.274000,10.976000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498745
"COREYMAY3",98,10800,0,9498745,903.159973,52.590000,-0.594750,-1.649206,4.000854,32.439026,10.487804,1083.475586,0.245000,-0.784000,10.780000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498755
"COREYMAY3",98,35949,0,9498755,898.969971,52.580002,-0.597070,-1.653724,4.000854,33.658535,12.378049,1088.963379,-0.294000,-1.666000,12.691000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498765
"COREYMAY3",98,58943,0,9498765,898.969971,52.580002,-0.549695,-1.637607,4.000854,35.000000,14.085366,1093.109741,0.147000,-1.225000,11.564000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498775
"COREYMAY3",98,50221,0,9498775,898.969971,52.580002,-0.580464,-1.626374,4.000854,34.207317,13.109756,1098.780518,0.686000,-1.568000,11.466000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498785
"COREYMAY3",98,28288,0,9498785,898.969971,52.580002,-0.577778,-1.626496,4.000854,34.268291,13.353659,1110.853638,-0.049000,-1.225000,12.299000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498795
"COREYMAY3",98,52070,0,9498795,896.039978,52.580002,-0.495360,-1.631258,4.000854,35.670731,12.804878,1116.768311,-0.098000,-1.372000,12.544000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498805
"COREYMAY3",98,65365,0,9498805,896.039978,52.580002,-0.529426,-1.612821,4.000854,35.792683,12.865853,1118.963379,0.441000,-1.029000,11.368000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498815
"COREYMAY3",98,2660,0,9498815,896.039978,52.580002,-0.467888,-1.648962,4.000854,35.182926,12.073171,1120.975586,-0.196000,-0.931000,12.005000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498825
"COREYMAY3",98,61478,0,9498825,896.039978,52.580002,-0.461661,-1.661172,4.000854,36.463413,13.475610,1125.061035,-0.196000,-0.931000,12.005000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498835
"COREYMAY3",98,36869,0,9498835,893.390015,52.580002,-0.497680,-1.749695,4.000854,36.585365,13.292683,1129.938965,-0.784000,-0.882000,13.573000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498845
"COREYMAY3",98,9432,0,9498845,893.390015,52.580002,-0.427961,-1.750305,4.000854,35.853657,11.585366,1137.012207,-0.637000,-1.225000,11.613000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498855
"COREYMAY3",98,32417,0,9498855,893.390015,52.580002,-0.545543,-1.783761,4.000854,36.829269,11.707317,1145.853638,-0.294000,-0.735000,12.299000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498865
"COREYMAY3",98,21156,0,9498865,893.390015,52.580002,-0.592674,-1.872772,4.000854,35.426830,11.524390,1148.719482,-0.098000,-1.470000,10.927000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498875
"COREYMAY3",98,60194,0,9498875,891.169983,52.580002,-0.510867,-1.866422,4.000854,33.109756,9.695122,1150.731689,-0.049000,-1.372000,11.907000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498885
"COREYMAY3",98,46615,0,9498885,891.169983,52.580002,-0.622955,-1.872039,4.000854,33.536587,11.280488,1155.609741,-0.588000,-0.833000,12.005000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498895
"COREYMAY3",98,33888,0,9498895,891.169983,52.580002,-0.634066,-1.963248,4.000854,34.146343,10.670732,1161.707275,0.098000,-0.588000,11.221000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498905
"COREYMAY3",98,54332,0,9498905,891.169983,52.580002,-0.582051,-1.882295,4.000854,36.463413,10.731708,1165.670776,-0.147000,-1.078000,11.564000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498915
"COREYMAY3",98,49703,0,9498915,888.799988,52.580002,-0.645055,-1.881685,4.000854,35.914635,11.158537,1172.134155,0.441000,-1.421000,11.613000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498925
"COREYMAY3",98,24700,0,9498925,888.799988,52.580002,-0.642369,-1.915140,4.000854,33.048782,11.829268,1185.548828,0.588000,-1.911000,11.907000,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498935
"COREYMAY3",98,50402,0,9498935,888.799988,52.580002,-0.646642,-1.912943,4.000854,32.926830,12.256098,1192.256104,-0.588000,-1.372000,11.759999,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498945
"COREYMAY3",98,21906,0,9498945,888.799988,52.580002,-0.638706,-1.909402,4.000854,36.524391,14.146341,1185.609741,0.000000,-1.274000,10.877999,0.000000,0.000000,0.000000,31.0476341,-103.5260925,938.990,30.815,5260,8
takeoff time: 9498955
