#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 13997, 13,     3.74, 5,   coast,   60.01,  87694.00, 1202.02,  231.83,  105.13, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.75, 5,   coast,   60.21,  87687.00, 1202.67,  232.48,  105.71, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.76, 5,   coast,   60.42,  87687.00, 1202.67,  232.48,  106.29, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     3.77, 5,   coast,   60.65,  87672.00, 1204.08,  233.89,  106.87, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.78, 5,   coast,   60.88,  87664.00, 1204.83,  234.63,  107.46, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     3.79, 5,   coast,   61.13,  87664.00, 1204.83,  234.63,  108.05, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     3.80, 5,   coast,   61.39,  87671.00, 1204.17,  233.98,  108.64, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.81, 5,   coast,   61.67,  87678.00, 1203.52,  233.32,  109.23, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.82, 5,   coast,   61.95,  87700.00, 1201.46,  231.27,  109.83, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.83, 5,   coast,   62.25,  87721.00, 1199.49,  229.30,  110.43, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.84, 5,   coast,   62.56,  87728.00, 1198.84,  228.65,  111.03, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.85, 5,   coast,   62.89,  87746.00, 1197.15,  226.96,  111.63, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.86, 5,   coast,   63.23,  87747.00, 1197.06,  226.87,  112.23, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.87, 5,   coast,   63.58,  87747.00, 1197.06,  226.87,  112.84, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     3.88, 5,   coast,   63.95,  87752.00, 1196.59,  226.40,  113.45, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.89, 5,   coast,   64.34,  87753.00, 1196.50,  226.31,  114.07, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     3.90, 5,   coast,   64.73,  87756.00, 1196.22,  226.03,  114.69, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     3.91, 5,   coast,   65.15,  87761.00, 1195.75,  225.56,  115.31, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     3.92, 5,   coast,   65.57,  87753.00, 1196.50,  226.31,  115.94, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     3.93, 5,   coast,   66.01,  87741.00, 1197.62,  227.43,  116.57, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.94, 5,   coast,   66.47,  87727.00, 1198.93,  228.74,  117.21, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.95, 5,   coast,   66.94,  87721.00, 1199.49,  229.30,  117.85, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.96, 5,   coast,   67.43,  87713.00, 1200.24,  230.05,  118.49, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.97, 5,   coast,   67.93,  87694.00, 1202.02,  231.83,  119.13, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     3.98, 5,   coast,   68.45,  87694.00, 1202.02,  231.83,  119.78, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     3.99, 5,   coast,   68.98,  87692.00, 1202.21,  232.01,  120.44, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.00, 5,   coast,   69.53,  87682.00, 1203.14,  232.95,  121.11, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.01, 5,   coast,   70.09,  87679.00, 1203.42,  233.23,  121.77, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.02, 5,   coast,   70.67,  87669.00, 1204.36,  234.17,  122.45, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.03, 5,   coast,   71.27,  87665.00, 1204.73,  234.54,  123.12, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.04, 5,   coast,   71.88,  87641.00, 1206.98,  236.79,  123.81, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.05, 5,   coast,   72.51,  87627.00, 1208.29,  238.10,  124.50, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.06, 5,   coast,   73.15,  87610.00, 1209.88,  239.69,  125.20, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.07, 5,   coast,   73.81,  87602.00, 1210.63,  240.44,  125.90, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.08, 5,   coast,   74.48,  87599.00, 1210.91,  240.72,  126.61, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.09, 5,   coast,   75.17,  87599.00, 1210.91,  240.72,  127.32, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     4.10, 5,   coast,   75.88,  87592.00, 1211.57,  241.38,  128.05, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.11, 5,   coast,   76.60,  87598.00, 1211.01,  240.81,  128.78, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.12, 5,   coast,   77.34,  87600.00, 1210.82,  240.63,  129.52, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.13, 5,   coast,   78.09,  87594.00, 1211.38,  241.19,  130.27, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.14, 5,   coast,   78.86,  87593.00, 1211.47,  241.28,  131.03, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.15, 5,   coast,   79.64,  87595.00, 1211.29,  241.10,  131.79, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.16, 5,   coast,   80.44,  87592.00, 1211.57,  241.38,  132.56, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.17, 5,   coast,   81.25,  87586.00, 1212.13,  241.94,  133.34, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.18, 5,   coast,   82.08,  87578.00, 1212.88,  242.69,  134.12, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.19, 5,   coast,   82.92,  87564.00, 1214.19,  244.00,  134.92, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.20, 5,   coast,   83.78,  87564.00, 1214.19,  244.00,  135.72, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     4.21, 5,   coast,   84.65,  87558.00, 1214.75,  244.56,  136.54, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.22, 5,   coast,   85.54,  87548.00, 1215.69,  245.50,  137.36, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.23, 5,   coast,   86.44,  87536.00, 1216.81,  246.62,  138.19, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.24, 5,   coast,   87.36,  87536.00, 1216.81,  246.62,  139.04, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.25, 5,   coast,   88.28,  87518.00, 1218.50,  248.31,  139.89, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.26, 5,   coast,   89.23,  87513.00, 1218.97,  248.78,  140.75, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.27, 5,   coast,   90.18,  87502.00, 1220.00,  249.81,  141.62, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.28, 5,   coast,   91.15,  87484.00, 1221.69,  251.50,  142.50, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.29, 5,   coast,   92.14,  87477.00, 1222.34,  252.15,  143.39, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.30, 5,   coast,   93.13,  87457.00, 1224.22,  254.03,  144.28, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.31, 5,   coast,   94.14,  87457.00, 1224.22,  254.03,  145.19, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     4.32, 5,   coast,   95.16,  87442.00, 1225.63,  255.44,  146.11, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.33, 5,   coast,   96.19,  87416.00, 1228.07,  257.87,  147.04, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.34, 5,   coast,   97.23,  87396.00, 1229.94,  259.75,  147.99, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.35, 5,   coast,   98.29,  87382.00, 1231.26,  261.06,  148.94, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.36, 5,   coast,   99.35,  87360.00, 1233.32,  263.13,  149.90, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.37, 5,   coast,  100.43,  87349.00, 1234.35,  264.16,  150.88, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.38, 5,   coast,  101.52,  87333.00, 1235.86,  265.66,  151.86, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.39, 5,   coast,  102.61,  87328.00, 1236.32,  266.13,  152.86, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.40, 5,   coast,  103.72,  87289.00, 1239.99,  269.80,  153.87, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.41, 5,   coast,  104.84,  87256.00, 1243.09,  272.90,  154.88, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.42, 5,   coast,  105.96,  87256.00, 1243.09,  272.90,  155.92, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     4.43, 5,   coast,  107.09,  87223.00, 1246.19,  276.00,  156.96, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.44, 5,   coast,  108.24,  87175.00, 1250.70,  280.51,  158.02, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.45, 5,   coast,  109.39,  87158.00, 1252.30,  282.11,  159.08, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.46, 5,   coast,  110.54,  87132.00, 1254.74,  284.55,  160.16, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.47, 5,   coast,  111.71,  87114.00, 1256.44,  286.25,  161.26, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.48, 5,   coast,  112.88,  87088.00, 1258.88,  288.69,  162.36, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.49, 5,   coast,  114.06,  87057.00, 1261.80,  291.61,  163.48, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.50, 5,   coast,  115.25,  87035.00, 1263.87,  293.68,  164.61, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.51, 5,   coast,  116.44,  86998.00, 1267.36,  297.16,  165.74, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.52, 5,   coast,  117.64,  86979.00, 1269.15,  298.95,  166.90, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.53, 5,   coast,  118.84,  86979.00, 1269.15,  298.95,  168.06, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     4.54, 5,   coast,  120.05,  86945.00, 1272.35,  302.16,  169.24, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.55, 5,   coast,  121.27,  86899.00, 1276.68,  306.49,  170.44, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.56, 5,   coast,  122.48,  86880.00, 1278.48,  308.28,  171.65, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.57, 5,   coast,  123.71,  86865.00, 1279.89,  309.70,  172.87, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.58, 5,   coast,  124.94,  86840.00, 1282.25,  312.06,  174.10, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.59, 5,   coast,  126.17,  86830.00, 1283.19,  313.00,  175.35, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.60, 5,   coast,  127.40,  86815.00, 1284.61,  314.41,  176.61, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.61, 5,   coast,  128.64,  86817.00, 1284.42,  314.23,  177.88, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.62, 5,   coast,  129.89,  86806.00, 1285.45,  315.26,  179.16, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.63, 5,   coast,  131.13,  86800.00, 1286.02,  315.83,  180.46, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.64, 5,   coast,  132.38,  86800.00, 1286.02,  315.83,  181.77, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     4.65, 5,   coast,  133.63,  86792.00, 1286.78,  316.58,  183.10, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.66, 5,   coast,  134.88,  86784.00, 1287.53,  317.34,  184.43, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.67, 5,   coast,  136.14,  86773.00, 1288.57,  318.38,  185.78, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.68, 5,   coast,  137.40,  86765.00, 1289.32,  319.13,  187.15, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.69, 5,   coast,  138.65,  86758.00, 1289.98,  319.79,  188.52, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.70, 5,   coast,  139.91,  86752.00, 1290.55,  320.36,  189.91, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.71, 5,   coast,  141.17,  86748.00, 1290.93,  320.74,  191.31, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.72, 5,   coast,  142.43,  86733.00, 1292.34,  322.15,  192.73, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.73, 5,   coast,  143.69,  86722.00, 1293.38,  323.19,  194.15, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.74, 5,   coast,  144.96,  86706.00, 1294.89,  324.70,  195.59, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.75, 5,   coast,  146.22,  86706.00, 1294.89,  324.70,  197.05, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     4.76, 5,   coast,  147.48,  86694.00, 1296.03,  325.84,  198.51, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.77, 5,   coast,  148.74,  86700.00, 1295.46,  325.27,  199.99, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.78, 5,   coast,  149.99,  86698.00, 1295.65,  325.46,  201.48, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.79, 5,   coast,  151.25,  86689.00, 1296.50,  326.31,  202.99, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.80, 5,   coast,  152.51,  86685.00, 1296.88,  326.69,  204.50, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.81, 5,   coast,  153.76,  86686.00, 1296.78,  326.59,  206.02, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.82, 5,   coast,  155.01,  86686.00, 1296.78,  326.59,  207.56, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.83, 5,   coast,  156.25,  86683.00, 1297.07,  326.87,  209.11, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.84, 5,   coast,  157.50,  86679.00, 1297.44,  327.25,  210.67, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.85, 5,   coast,  158.73,  86673.00, 1298.01,  327.82,  212.24, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.86, 5,   coast,  159.97,  86673.00, 1298.01,  327.82,  213.82, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     4.87, 5,   coast,  161.20,  86668.00, 1298.48,  328.29,  215.42, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.88, 5,   coast,  162.42,  86655.00, 1299.71,  329.52,  217.03, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.89, 5,   coast,  163.64,  86639.00, 1301.22,  331.03,  218.65, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.90, 5,   coast,  164.85,  86622.00, 1302.83,  332.64,  220.28, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.91, 5,   coast,  166.05,  86603.00, 1304.63,  334.43,  221.92, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.92, 5,   coast,  167.25,  86580.00, 1306.80,  336.61,  223.58, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.93, 5,   coast,  168.44,  86556.00, 1309.07,  338.88,  225.25, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     4.94, 5,   coast,  169.62,  86529.00, 1311.62,  341.43,  226.94, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.95, 5,   coast,  170.79,  86511.00, 1313.33,  343.13,  228.64, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.96, 5,   coast,  171.95,  86487.00, 1315.60,  345.40,  230.35, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.97, 5,   coast,  173.10,  86487.00, 1315.60,  345.40,  232.09, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     4.98, 5,   coast,  174.24,  86456.00, 1318.53,  348.34,  233.84, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     4.99, 5,   coast,  175.36,  86423.00, 1321.65,  351.46,  235.60, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.00, 5,   coast,  176.48,  86401.00, 1323.74,  353.55,  237.37, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.01, 5,   coast,  177.58,  86372.00, 1326.48,  356.29,  239.16, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.02, 5,   coast,  178.67,  86353.00, 1328.28,  358.09,  240.96, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.03, 5,   coast,  179.74,  86327.00, 1330.75,  360.56,  242.78, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.04, 5,   coast,  180.80,  86296.00, 1333.69,  363.50,  244.61, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.05, 5,   coast,  181.84,  86279.00, 1335.30,  365.11,  246.44, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.06, 5,   coast,  182.87,  86252.00, 1337.86,  367.67,  248.29, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.07, 5,   coast,  183.88,  86225.00, 1340.42,  370.23,  250.15, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     5.08, 5,   coast,  184.87,  86225.00, 1340.42,  370.23,  252.03, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     5.09, 5,   coast,  185.84,  86186.00, 1344.12,  373.93,  253.91, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     5.10, 5,   coast,  186.80,  86141.00, 1348.39,  378.20,  255.81, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.11, 5,   coast,  187.73,  86111.00, 1351.24,  381.05,  257.72, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.12, 5,   coast,  188.65,  86076.00, 1354.56,  384.37,  259.63, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.13, 5,   coast,  189.54,  86049.00, 1357.13,  386.94,  261.56, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.14, 5,   coast,  190.42,  86021.00, 1359.79,  389.60,  263.50, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.15, 5,   coast,  191.27,  85988.00, 1362.93,  392.74,  265.45, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.16, 5,   coast,  192.10,  85954.00, 1366.16,  395.97,  267.40, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.17, 5,   coast,  192.91,  85932.00, 1368.25,  398.06,  269.36, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.18, 5,   coast,  193.69,  85906.00, 1370.73,  400.53,  271.34, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     5.19, 5,   coast,  194.45,  85906.00, 1370.73,  400.53,  273.32, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     5.20, 5,   coast,  195.19,  85880.00, 1373.20,  403.01,  275.31, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.21, 5,   coast,  195.90,  85843.00, 1376.72,  406.53,  277.31, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.22, 5,   coast,  196.59,  85814.00, 1379.48,  409.29,  279.31, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.23, 5,   coast,  197.25,  85786.00, 1382.15,  411.96,  281.33, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.24, 5,   coast,  197.89,  85753.00, 1385.29,  415.10,  283.35, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.25, 5,   coast,  198.50,  85719.00, 1388.53,  418.34,  285.37, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.26, 5,   coast,  199.08,  85698.00, 1390.54,  420.34,  287.41, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.27, 5,   coast,  199.64,  85676.00, 1392.63,  422.44,  289.44, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.28, 5,   coast,  200.17,  85638.00, 1396.26,  426.07,  291.48, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     5.29, 5,   coast,  200.67,  85613.00, 1398.64,  428.45,  293.53, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     5.30, 5,   coast,  201.15,  85613.00, 1398.64,  428.45,  295.58, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     5.31, 5,   coast,  201.60,  85578.00, 1401.98,  431.79,  297.64, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     5.32, 5,   coast,  202.02,  85538.00, 1405.80,  435.61,  299.70, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.33, 5,   coast,  202.42,  85510.00, 1408.48,  438.28,  301.76, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.34, 5,   coast,  202.78,  85489.00, 1410.48,  440.29,  303.83, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.35, 5,   coast,  203.12,  85457.00, 1413.54,  443.35,  305.91, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.36, 5,   coast,  203.43,  85422.00, 1416.88,  446.69,  307.99, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.37, 5,   coast,  203.71,  85406.00, 1418.41,  448.22,  310.07, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.38, 5,   coast,  203.97,  85378.00, 1421.09,  450.90,  312.15, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.39, 5,   coast,  204.19,  85351.00, 1423.67,  453.48,  314.24, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     5.40, 5,   coast,  204.39,  85322.00, 1426.45,  456.25,  316.32, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     5.41, 5,   coast,  204.56,  85322.00, 1426.45,  456.25,  318.41, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     5.42, 5,   coast,  204.71,  85292.00, 1429.32,  459.12,  320.50, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.43, 5,   coast,  204.82,  85244.00, 1433.91,  463.72,  322.59, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.44, 5,   coast,  204.91,  85211.00, 1437.07,  466.88,  324.69, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.45, 5,   coast,  204.97,  85185.00, 1439.56,  469.37,  326.78, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.46, 5,   coast,  205.00,  85152.00, 1442.72,  472.53,  328.88, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.47, 5,   coast,  205.00,  85124.00, 1445.41,  475.22,  330.97, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.48, 5,   coast,  204.98,  85092.00, 1448.47,  478.28,  333.07, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.49, 5,   coast,  204.93,  85054.00, 1452.12,  481.93,  335.16, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.50, 5,   coast,  204.85,  85026.00, 1454.81,  484.61,  337.25, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.51, 5,   coast,  204.75,  84989.00, 1458.36,  488.16,  339.34, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     5.52, 5,   coast,  204.61,  84989.00, 1458.36,  488.16,  341.44, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     5.53, 5,   coast,  204.46,  84949.00, 1462.20,  492.00,  343.53, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.54, 5,   coast,  204.27,  84881.00, 1468.73,  498.54,  345.62, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.55, 5,   coast,  204.06,  84849.00, 1471.80,  501.61,  347.71, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.56, 5,   coast,  203.82,  84811.00, 1475.45,  505.26,  349.80, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.57, 5,   coast,  203.56,  84762.00, 1480.17,  509.97,  351.88, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.58, 5,   coast,  203.27,  84732.00, 1483.05,  512.86,  353.96, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.59, 5,   coast,  202.96,  84696.00, 1486.52,  516.33,  356.04, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.60, 5,   coast,  202.62,  84663.00, 1489.69,  519.50,  358.11, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.61, 5,   coast,  202.25,  84648.00, 1491.14,  520.95,  360.17, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.62, 5,   coast,  201.87,  84618.00, 1494.03,  523.84,  362.24, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.63, 5,   coast,  201.45,  84618.00, 1494.03,  523.84,  364.30, 47.8, 5.24, 5.25, 5.27
6, 13997, 13,     5.64, 5,   coast,  201.01,  84561.00, 1499.52,  529.33,  366.35, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.65, 5,   coast,  200.55,  84487.00, 1506.65,  536.46,  368.40, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.66, 5,   coast,  200.06,  84453.00, 1509.93,  539.74,  370.45, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.67, 5,   coast,  199.55,  84414.00, 1513.69,  543.50,  372.49, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.68, 5,   coast,  199.02,  84385.00, 1516.49,  546.30,  374.53, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.69, 5,   coast,  198.46,  84350.00, 1519.87,  549.68,  376.56, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.70, 5,   coast,  197.89,  84310.00, 1523.74,  553.54,  378.58, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.71, 5,   coast,  197.28,  84263.00, 1528.28,  558.09,  380.60, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.72, 5,   coast,  196.66,  84211.00, 1533.30,  563.11,  382.61, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.73, 5,   coast,  196.01,  84168.00, 1537.46,  567.27,  384.61, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.74, 5,   coast,  195.34,  84168.00, 1537.46,  567.27,  386.61, 47.8, 5.24, 5.25, 5.27
6, 13997, 13,     5.75, 5,   coast,  194.65,  84113.00, 1542.79,  572.59,  388.60, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.76, 5,   coast,  193.94,  84041.00, 1549.76,  579.56,  390.58, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.77, 5,   coast,  193.21,  84000.00, 1553.73,  583.54,  392.55, 47.8, 5.25, 5.25, 5.27
6, 13997, 13,     5.78, 5,   coast,  192.46,  83951.00, 1558.48,  588.29,  394.52, 47.8, 5.25, 5.25, 5.27
